t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h,solver_status,solve_time_s,objective_value
39,,110.6,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
40,,105.7,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
41,,100.7,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
42,,118.93,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
43,,81.3,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
44,,70.1,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
45,,66.7,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
46,,54.9,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
47,,53.18,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
48,,54.9,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
49,,-0.39,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
50,,-1.61,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
51,,-1.39,0.0,17.687336,35.745795,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
52,,-1.31,0.0,0.0,35.745795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
53,,-1.39,0.0,0.0,35.745795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
54,,-1.95,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
55,,1.05,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
56,,40.63,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
57,,68.3,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
58,,75.9,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
59,,73.2,30.0,0.0,62.095795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
60,,69.2,24.296154,0.0,85.420103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
61,,60.0,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
62,,58.86,0.0,30.0,22.920103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
63,,60.86,0.0,17.687336,4.4957949,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
64,,76.0,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
65,,79.0,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
66,,101.0,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
67,,114.6,30.0,0.0,62.095795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
68,,100.0,24.296154,0.0,85.420103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
69,,73.23,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
70,,67.41,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
71,,65.0,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
72,,58.12,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
73,,57.3,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
74,,50.46,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
75,,40.0,0.0,17.687336,66.995795,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
76,,25.48,0.0,30.0,35.745795,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
77,,35.0,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
78,,57.73,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
79,,72.65,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
80,,85.02,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
81,,91.47,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
82,,94.2,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
83,,91.61,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
84,,90.03,0.0,17.687336,66.995795,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
85,,86.28,0.0,30.0,35.745795,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
86,,85.96,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
87,,92.11,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
88,,98.62,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
89,,104.45,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
90,,130.21,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
91,,140.67,30.0,0.0,62.095795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
92,,123.1,24.296154,0.0,85.420103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
93,,101.65,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
94,,96.77,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
95,,93.04,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
96,,88.61,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
97,,86.08,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
98,,80.51,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
99,,77.01,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
100,,72.88,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
101,,72.12,0.0,30.0,22.920103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
102,,74.52,0.0,17.687336,4.4957949,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
103,,80.11,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
104,,87.17,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
105,,89.78,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
106,,95.0,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
107,,96.29,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
108,,98.22,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
109,,92.29,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
110,,91.65,0.0,30.0,22.920103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
111,,96.5,0.0,17.687336,4.4957949,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
112,,100.13,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
113,,103.03,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
114,,107.43,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
115,,108.47,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
116,,104.0,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
117,,100.13,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
118,,94.21,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
119,,94.92,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
120,,86.8,0.0,0.0,85.420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
121,,82.25,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
122,,80.2,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
123,,76.13,0.0,15.335336,69.445795,15.335336,0.0,-15.335336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
124,,73.01,0.0,30.0,38.195795,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
125,,73.01,0.0,30.0,6.9457949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
126,,74.59,30.0,0.0,35.745795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
127,,75.1,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
128,,81.39,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
129,,88.4,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
130,,92.23,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
131,,97.3,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
132,,100.43,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
133,,99.16,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
134,,94.52,0.0,17.687336,66.995795,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
135,,92.45,0.0,30.0,35.745795,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
136,,94.18,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
137,,99.22,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
138,,104.69,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
139,,103.63,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
140,,99.0,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
141,,92.14,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
142,,88.0,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
143,,86.57,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
144,,79.87,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
145,,84.08,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
146,,79.82,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
147,,76.76,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
148,,73.46,0.0,17.687336,66.995795,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
149,,71.86,0.0,30.0,35.745795,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
150,,72.08,0.0,30.0,4.4957949,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
151,,74.9,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
152,,77.69,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
153,,81.79,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
154,,84.86,0.0,27.648,4.4957949,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
155,,87.14,24.296154,0.0,27.820103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
156,,89.13,30.0,0.0,56.620103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
157,,88.66,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
158,,84.81,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
159,,84.34,0.0,30.0,22.920103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
160,,88.01,0.0,17.687336,4.4957949,17.687336,0.0,-17.687336,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
161,,93.42,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
162,,101.77,0.0,0.0,4.4957949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
163,,104.85,30.0,0.0,33.295795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
164,,103.55,30.0,0.0,62.095795,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
165,,100.5,24.296154,0.0,85.420103,0.0,24.296154,24.296154,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
166,,93.31,0.0,27.648,56.620103,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
167,,91.17,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
168,,83.86,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
169,,87.02,30.0,0.0,82.970103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
170,,84.35,0.0,25.296,56.620103,25.296,0.0,-25.296,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
171,,81.71,30.0,0.0,85.420103,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
172,,79.0,0.0,30.0,54.170103,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1093.650235699999,4118893.4161613863
