t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h,solver_status,solve_time_s,objective_value
40,,105.7,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
41,,100.7,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
42,,118.93,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
43,,81.3,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
44,,70.1,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
45,,66.7,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
46,,54.9,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
47,,53.18,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
48,,54.9,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
49,,-0.39,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
50,,-1.61,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
51,,-1.39,0.0,9.4922947,35.271545,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
52,,-1.31,0.0,0.0,35.271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
53,,-1.39,0.0,0.0,35.271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
54,,-1.95,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
55,,1.05,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
56,,40.63,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
57,,68.3,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
58,,75.9,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
59,,73.2,30.0,0.0,61.621545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
60,,69.2,15.403966,0.0,76.409352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
61,,60.0,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
62,,58.86,0.0,30.0,13.909352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
63,,60.86,0.0,9.4922947,4.0215448,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
64,,76.0,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
65,,79.0,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
66,,101.0,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
67,,114.6,30.0,0.0,61.621545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
68,,100.0,15.403966,0.0,76.409352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
69,,73.23,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
70,,67.41,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
71,,65.0,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
72,,58.12,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
73,,57.3,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
74,,50.46,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
75,,40.0,0.0,9.4922947,66.521545,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
76,,25.48,0.0,30.0,35.271545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
77,,35.0,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
78,,57.73,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
79,,72.65,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
80,,85.02,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
81,,91.47,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
82,,94.2,30.0,0.0,61.621545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
83,,91.61,0.0,22.944,37.721545,22.944,0.0,-22.944,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
84,,90.03,30.0,0.0,66.521545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
85,,86.28,0.0,30.0,35.271545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
86,,85.96,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
87,,92.11,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
88,,98.62,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
89,,104.45,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
90,,130.21,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
91,,140.67,30.0,0.0,61.621545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
92,,123.1,15.403966,0.0,76.409352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
93,,101.65,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
94,,96.77,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
95,,93.04,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
96,,88.61,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
97,,86.08,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
98,,80.51,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
99,,77.01,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
100,,72.88,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
101,,72.12,0.0,30.0,13.909352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
102,,74.52,0.0,9.4922947,4.0215448,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
103,,80.11,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
104,,87.17,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
105,,89.78,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
106,,95.0,7.65625,0.0,11.371545,0.0,7.65625,7.65625,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
107,,96.29,30.0,0.0,40.171545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
108,,98.22,30.0,0.0,68.971545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
109,,92.29,0.0,30.0,37.721545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
110,,91.65,0.0,30.0,6.4715448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
111,,96.5,30.0,0.0,35.271545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
112,,100.13,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
113,,103.03,15.403966,0.0,18.809352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
114,,107.43,30.0,0.0,47.609352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
115,,108.47,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
116,,104.0,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
117,,100.13,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
118,,94.21,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
119,,94.92,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
120,,86.8,0.0,0.0,76.409352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
121,,82.25,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
122,,80.2,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
123,,76.13,0.0,7.1402947,68.971545,7.1402947,0.0,-7.1402947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
124,,73.01,0.0,30.0,37.721545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
125,,73.01,0.0,30.0,6.4715448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
126,,74.59,30.0,0.0,35.271545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
127,,75.1,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
128,,81.39,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
129,,88.4,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
130,,92.23,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
131,,97.3,15.403966,0.0,18.809352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
132,,100.43,30.0,0.0,47.609352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
133,,99.16,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
134,,94.52,0.0,9.4922947,66.521545,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
135,,92.45,0.0,30.0,35.271545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
136,,94.18,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
137,,99.22,15.403966,0.0,18.809352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
138,,104.69,30.0,0.0,47.609352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
139,,103.63,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
140,,99.0,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
141,,92.14,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
142,,88.0,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
143,,86.57,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
144,,79.87,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
145,,84.08,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
146,,79.82,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
147,,76.76,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
148,,73.46,0.0,9.4922947,66.521545,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
149,,71.86,0.0,30.0,35.271545,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
150,,72.08,0.0,30.0,4.0215448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
151,,74.9,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
152,,77.69,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
153,,81.79,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
154,,84.86,0.0,27.648,4.0215448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
155,,87.14,15.403966,0.0,18.809352,0.0,15.403966,15.403966,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
156,,89.13,30.0,0.0,47.609352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
157,,88.66,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
158,,84.81,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
159,,84.34,0.0,30.0,13.909352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
160,,88.01,0.0,9.4922947,4.0215448,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
161,,93.42,0.0,0.0,4.0215448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
162,,101.77,30.0,0.0,32.821545,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
163,,104.85,0.0,13.451705,18.809352,13.451705,0.0,-13.451705,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
164,,103.55,30.0,0.0,47.609352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
165,,100.5,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
166,,93.31,0.0,27.648,47.609352,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
167,,91.17,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
168,,83.86,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
169,,87.02,30.0,0.0,73.959352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
170,,84.35,0.0,25.296,47.609352,25.296,0.0,-25.296,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
171,,81.71,30.0,0.0,76.409352,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
172,,79.0,0.0,30.0,45.159352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
173,,78.47,0.0,30.0,13.909352,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
174,,82.1,0.0,9.4922947,4.0215448,9.4922947,0.0,-9.4922947,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,1753.986404700001,3809503.046211372
