t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h,solver_status,solve_time_s,objective_value
16,,3.19,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
17,,40.0,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
18,,84.46,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
19,,61.74,30.0,0.0,61.969448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
20,,61.27,21.92715,0.0,83.019512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
21,,59.97,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
22,,54.92,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
23,,47.65,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
24,,35.55,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
25,,29.39,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
26,,19.6,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
27,,27.33,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
28,,16.2,0.0,15.504061,66.869448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
29,,9.5,0.0,30.0,35.619448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
30,,11.2,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
31,,44.43,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
32,,56.56,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
33,,64.28,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
34,,66.12,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
35,,70.6,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
36,,78.8,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
37,,99.9,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
38,,102.5,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
39,,110.6,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
40,,105.7,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
41,,100.7,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
42,,118.93,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
43,,81.3,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
44,,70.1,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
45,,66.7,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
46,,54.9,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
47,,53.18,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
48,,54.9,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
49,,-0.39,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
50,,-1.61,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
51,,-1.39,0.0,15.504061,35.619448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
52,,-1.31,0.0,0.0,35.619448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
53,,-1.39,0.0,0.0,35.619448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
54,,-1.95,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
55,,1.05,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
56,,40.63,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
57,,68.3,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
58,,75.9,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
59,,73.2,30.0,0.0,61.969448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
60,,69.2,21.92715,0.0,83.019512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
61,,60.0,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
62,,58.86,0.0,30.0,20.519512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
63,,60.86,0.0,15.504061,4.369448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
64,,76.0,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
65,,79.0,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
66,,101.0,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
67,,114.6,30.0,0.0,61.969448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
68,,100.0,21.92715,0.0,83.019512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
69,,73.23,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
70,,67.41,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
71,,65.0,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
72,,58.12,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
73,,57.3,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
74,,50.46,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
75,,40.0,0.0,15.504061,66.869448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
76,,25.48,0.0,30.0,35.619448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
77,,35.0,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
78,,57.73,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
79,,72.65,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
80,,85.02,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
81,,91.47,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
82,,94.2,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
83,,91.61,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
84,,90.03,0.0,15.504061,66.869448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
85,,86.28,0.0,30.0,35.619448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
86,,85.96,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
87,,92.11,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
88,,98.62,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
89,,104.45,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
90,,130.21,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
91,,140.67,30.0,0.0,61.969448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
92,,123.1,21.92715,0.0,83.019512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
93,,101.65,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
94,,96.77,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
95,,93.04,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
96,,88.61,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
97,,86.08,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
98,,80.51,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
99,,77.01,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
100,,72.88,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
101,,72.12,0.0,30.0,20.519512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
102,,74.52,0.0,15.504061,4.369448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
103,,80.11,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
104,,87.17,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
105,,89.78,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
106,,95.0,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
107,,96.29,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
108,,98.22,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
109,,92.29,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
110,,91.65,0.0,30.0,20.519512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
111,,96.5,0.0,15.504061,4.369448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
112,,100.13,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
113,,103.03,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
114,,107.43,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
115,,108.47,30.0,0.0,61.969448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
116,,104.0,21.92715,0.0,83.019512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
117,,100.13,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
118,,94.21,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
119,,94.92,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
120,,86.8,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
121,,82.25,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
122,,80.2,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
123,,76.13,0.0,13.152061,69.319448,13.152061,0.0,-13.152061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
124,,73.01,0.0,30.0,38.069448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
125,,73.01,0.0,30.0,6.819448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
126,,74.59,30.0,0.0,35.619448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
127,,75.1,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
128,,81.39,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
129,,88.4,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
130,,92.23,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
131,,97.3,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
132,,100.43,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
133,,99.16,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
134,,94.52,0.0,15.504061,66.869448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
135,,92.45,0.0,30.0,35.619448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
136,,94.18,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
137,,99.22,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
138,,104.69,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
139,,103.63,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
140,,99.0,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
141,,92.14,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
142,,88.0,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
143,,86.57,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
144,,79.87,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
145,,84.08,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
146,,79.82,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
147,,76.76,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
148,,73.46,0.0,15.504061,66.869448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
149,,71.86,0.0,30.0,35.619448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
150,,72.08,0.0,30.0,4.369448,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
151,,74.9,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
152,,77.69,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
153,,81.79,30.0,0.0,33.169448,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
154,,84.86,0.0,27.648,4.369448,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
155,,87.14,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
156,,89.13,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
157,,88.66,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
158,,84.81,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
159,,84.34,0.0,30.0,20.519512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
160,,88.01,0.0,15.504061,4.369448,15.504061,0.0,-15.504061,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
161,,93.42,0.0,0.0,4.369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
162,,101.77,21.92715,0.0,25.419512,0.0,21.92715,21.92715,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
163,,104.85,30.0,0.0,54.219512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
164,,103.55,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
165,,100.5,0.0,0.0,83.019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
166,,93.31,0.0,27.648,54.219512,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
167,,91.17,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
168,,83.86,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
169,,87.02,30.0,0.0,80.569512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
170,,84.35,0.0,25.296,54.219512,25.296,0.0,-25.296,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
171,,81.71,30.0,0.0,83.019512,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
172,,79.0,0.0,30.0,51.769512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
173,,78.47,0.0,30.0,20.519512,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2442.440720300001,4038561.8674830473
