t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h,solver_status,solve_time_s,objective_value
40,,105.7,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
41,,100.7,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
42,,118.93,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
43,,81.3,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
44,,70.1,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
45,,66.7,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
46,,54.9,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
47,,53.18,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
48,,54.9,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
49,,-0.39,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
50,,-1.61,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
51,,-1.39,0.0,4.111712,34.960169,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
52,,-1.31,0.0,0.0,34.960169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
53,,-1.39,0.0,0.0,34.960169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
54,,-1.95,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
55,,1.05,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
56,,40.63,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
57,,68.3,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
58,,75.9,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
59,,73.2,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
60,,69.2,9.5656597,0.0,70.493202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
61,,60.0,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
62,,58.86,0.0,30.0,7.9932018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
63,,60.86,0.0,4.111712,3.7101685,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
64,,76.0,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
65,,79.0,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
66,,101.0,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
67,,114.6,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
68,,100.0,9.5656597,0.0,70.493202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
69,,73.23,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
70,,67.41,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
71,,65.0,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
72,,58.12,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
73,,57.3,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
74,,50.46,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
75,,40.0,0.0,4.111712,66.210169,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
76,,25.48,0.0,30.0,34.960169,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
77,,35.0,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
78,,57.73,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
79,,72.65,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
80,,85.02,9.5656597,0.0,12.893202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
81,,91.47,30.0,0.0,41.693202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
82,,94.2,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
83,,91.61,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
84,,90.03,30.0,0.0,68.043202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
85,,86.28,0.0,30.0,36.793202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
86,,85.96,0.0,30.0,5.5432018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
87,,92.11,0.0,1.759712,3.7101685,1.759712,0.0,-1.759712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
88,,98.62,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
89,,104.45,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
90,,130.21,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
91,,140.67,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
92,,123.1,9.5656597,0.0,70.493202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
93,,101.65,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
94,,96.77,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
95,,93.04,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
96,,88.61,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
97,,86.08,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
98,,80.51,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
99,,77.01,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
100,,72.88,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
101,,72.12,0.0,30.0,7.9932018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
102,,74.52,0.0,4.111712,3.7101685,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
103,,80.11,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
104,,87.17,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
105,,89.78,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
106,,95.0,9.5656597,0.0,12.893202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
107,,96.29,30.0,0.0,41.693202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
108,,98.22,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
109,,92.29,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
110,,91.65,0.0,30.0,7.9932018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
111,,96.5,0.0,4.111712,3.7101685,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
112,,100.13,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
113,,103.03,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
114,,107.43,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
115,,108.47,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
116,,104.0,0.0,18.832288,41.693202,18.832288,0.0,-18.832288,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
117,,100.13,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
118,,94.21,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
119,,94.92,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
120,,86.8,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
121,,82.25,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
122,,80.2,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
123,,76.13,0.0,1.759712,68.660169,1.759712,0.0,-1.759712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
124,,73.01,0.0,30.0,37.410169,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
125,,73.01,0.0,30.0,6.1601685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
126,,74.59,30.0,0.0,34.960169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
127,,75.1,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
128,,81.39,0.0,0.0,3.7101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
129,,88.4,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
130,,92.23,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
131,,97.3,9.5656597,0.0,12.893202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
132,,100.43,30.0,0.0,41.693202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
133,,99.16,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
134,,94.52,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
135,,92.45,0.0,30.0,7.9932018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
136,,94.18,28.09059,0.0,34.960169,0.0,28.09059,28.09059,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
137,,99.22,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
138,,104.69,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
139,,103.63,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
140,,99.0,9.5656597,0.0,70.493202,0.0,9.5656597,9.5656597,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
141,,92.14,0.0,0.0,70.493202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
142,,88.0,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
143,,86.57,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
144,,79.87,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
145,,84.08,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
146,,79.82,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
147,,76.76,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
148,,73.46,0.0,4.111712,66.210169,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
149,,71.86,0.0,30.0,34.960169,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
150,,72.08,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
151,,74.9,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
152,,77.69,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
153,,81.79,7.65625,0.0,11.060169,0.0,7.65625,7.65625,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
154,,84.86,30.0,0.0,39.860169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
155,,87.14,0.0,30.0,8.6101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
156,,89.13,30.0,0.0,37.410169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
157,,88.66,30.0,0.0,66.210169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
158,,84.81,0.0,30.0,34.960169,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
159,,84.34,0.0,30.0,3.7101685,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
160,,88.01,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
161,,93.42,0.0,27.648,3.7101685,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
162,,101.77,30.0,0.0,32.510169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
163,,104.85,30.0,0.0,61.310169,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
164,,103.55,0.0,18.832288,41.693202,18.832288,0.0,-18.832288,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
165,,100.5,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
166,,93.31,0.0,27.648,41.693202,27.648,0.0,-27.648,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
167,,91.17,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
168,,83.86,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
169,,87.02,30.0,0.0,68.043202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
170,,84.35,0.0,25.296,41.693202,25.296,0.0,-25.296,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
171,,81.71,30.0,0.0,70.493202,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
172,,79.0,0.0,30.0,39.243202,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
173,,78.47,0.0,30.0,7.9932018,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
174,,82.1,0.0,4.111712,3.7101685,4.111712,0.0,-4.111712,0.0,0.0,0.0,0.0,0.0,0.0,Optimal,2746.891438999999,3610935.948334348
